Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000000330,Gut,2252,1.2344218,9.627479,3,13.365232,5.292263,4
MGYG000000331,Gut,1670,14.287456,4.531277,0,11.046737,15.570695,1
MGYG000000332,Gut,931,-1.7909373,12.901652,3,-2.485983,-14.832152,0
MGYG000000333,Gut,1679,14.743501,6.3126273,0,11.556083,15.2229595,1
MGYG000000334,Gut,1878,1.3234562,1.7675425,-1,4.860334,-2.331539,8
MGYG000000335,Gut,1764,0.32921562,11.082357,3,13.410988,4.255753,4
MGYG000000336,Gut,995,6.3822246,1.1357244,1,-6.4762383,2.8301084,5
MGYG000000337,Gut,3364,2.5555,-4.8697987,-1,-10.2522335,11.778732,6
MGYG000000338,Gut,1823,-0.1764107,8.805738,-1,-8.970004,8.333878,6
MGYG000000339,Gut,1510,-2.0573153,0.044247072,5,5.0968347,-3.2781415,8
MGYG000000342,Gut,834,-0.35501236,4.9095287,5,-8.331376,8.228561,6
MGYG000000343,Gut,2867,1.6099213,4.9000444,4,-3.0778594,16.589628,2
MGYG000000344,Gut,1874,-2.1833575,4.455461,5,2.8756518,-7.8939705,8
MGYG000000345,Gut,2616,-0.4776477,3.9496,5,-16.544407,10.137928,-1
MGYG000000346,Gut,1874,-4.6273813,1.9310851,5,11.481988,-5.439322,7
MGYG000000347,Gut,1335,-1.9059814,12.624161,3,4.4996133,4.656148,-1
MGYG000000348,Gut,1928,4.0704684,5.163799,4,-0.82936066,14.31362,3
MGYG000000349,Gut,1061,-2.0434167,5.0432963,5,3.4276748,-7.2745667,8
MGYG000000350,Gut,1174,-3.5507178,5.9581804,5,2.474064,-6.1529474,8
MGYG000000351,Gut,1533,1.2610276,7.210129,4,-8.398744,7.7867303,6
MGYG000000352,Gut,948,-1.8853328,3.8446236,5,2.8818884,-7.207904,8
MGYG000000353,Gut,1972,4.206822,4.9339924,4,-0.6135156,14.468907,3
MGYG000000354,Gut,2086,4.0752616,5.224829,4,-0.69935733,14.349316,3
MGYG000000355,Gut,2143,1.7907068,5.021293,4,-2.6747966,16.379812,2
MGYG000000356,Gut,2589,-6.081722,1.9083266,5,11.218243,-5.4327693,7
MGYG000000357,Gut,2023,4.0348406,5.4891286,4,-0.69422907,14.477682,3
MGYG000000358,Gut,1178,-2.4211073,4.3899302,5,-12.036016,1.9522656,-1
MGYG000000359,Gut,2320,-5.2831764,1.6772686,5,9.755338,-5.944087,7
MGYG000000360,Gut,3088,-0.5155949,3.9710753,5,-16.531637,10.124348,-1
MGYG000000361,Gut,1645,-4.3648505,2.0720847,5,11.048271,-5.322423,7
MGYG000000362,Gut,2126,-3.6450515,4.8851814,5,0.609965,-4.9159036,8
MGYG000000363,Gut,1373,-2.9272535,7.655739,5,-12.284037,1.7140508,-1
MGYG000000364,Gut,2353,-4.311014,7.55458,5,11.65732,-5.8553286,7
MGYG000000365,Gut,1114,-4.1096454,12.700685,2,-8.688943,-10.23067,0
MGYG000000366,Gut,2110,-2.1510508,5.047692,5,1.9743072,-5.7118993,8
MGYG000000367,Gut,1524,-3.3877826,5.9685802,5,7.558899,-3.1896727,8
MGYG000000368,Gut,1478,-3.8034105,5.2512503,5,4.470234,-2.370221,8
MGYG000000369,Gut,1763,-1.4392688,3.3115704,5,3.9522765,-3.1342676,8
MGYG000000370,Gut,2348,-1.4473518,3.2692678,5,3.9087963,-3.0709531,8
MGYG000000371,Gut,1871,-3.64308,5.3619013,5,2.4291012,-5.864869,8
MGYG000000372,Gut,1112,-3.8247228,12.191892,2,-8.569603,-10.227772,0
MGYG000000373,Gut,2267,-2.544197,3.9220006,5,2.4856353,-5.4232597,8
MGYG000000374,Gut,1231,-2.0087545,12.610481,3,4.644947,4.51363,-1
MGYG000000375,Gut,1175,-4.100183,12.679308,2,-8.796663,-10.216598,0
MGYG000000376,Gut,451,0.55730164,8.275718,-1,-5.751224,-8.6029825,0
MGYG000000377,Gut,1990,-2.1404583,0.15271598,5,5.066846,-3.1656501,8
MGYG000000378,Gut,2251,-4.323493,1.9794791,5,9.8669815,-5.9573765,7
MGYG000000379,Gut,1729,-3.3408978,6.96044,5,1.4121537,-3.4338112,8
MGYG000000380,Gut,1411,-3.5048177,2.961397,5,16.110327,2.0821266,4
MGYG000000381,Gut,713,-2.719774,13.3043165,3,-2.5365026,-14.653128,0
MGYG000000382,Gut,1207,-3.969066,12.580025,2,-8.786746,-10.265523,0
MGYG000000383,Gut,1560,-2.7908711,6.5896287,5,2.1655982,-6.0409303,8
MGYG000000384,Gut,1093,-3.900878,12.491457,2,-8.734378,-10.2062025,0
MGYG000000385,Gut,1303,-2.7118433,8.407274,5,-12.311588,1.7315441,-1
MGYG000000386,Gut,1694,-3.572231,6.076581,5,2.5958896,-5.9452047,8
MGYG000000387,Gut,1963,-4.087188,7.747257,5,11.554851,-5.5978866,7
MGYG000000388,Gut,1842,-2.0250382,2.1063027,5,2.3452072,-5.0066166,8
MGYG000000389,Gut,2379,-5.9902043,1.9550306,5,11.121629,-5.354904,7
MGYG000000390,Gut,1852,-2.1093252,2.1279397,5,2.3563576,-4.9280443,8
MGYG000000391,Gut,1158,-2.2533565,5.5853453,5,3.1463578,-7.4810095,8
MGYG000000392,Gut,1680,-3.2368917,6.7943053,5,1.7301295,-4.7090015,8
MGYG000000393,Gut,1542,3.9345937,4.509507,4,1.3415701,14.103712,3
MGYG000000394,Gut,1410,-1.4634445,5.521495,5,-2.6067512,5.903522,5
MGYG000000395,Gut,1779,-3.344941,6.9048653,5,1.4077865,-3.4197557,8
MGYG000000396,Gut,1640,14.299166,4.349165,0,11.330299,15.907716,1
MGYG000000397,Gut,998,14.635212,8.0940895,0,11.687394,16.055855,1
MGYG000000398,Gut,2376,-5.306669,1.8882174,5,11.536955,-5.703548,7
MGYG000000399,Gut,827,-2.341599,4.7932267,5,2.9219034,-7.8556204,8
MGYG000000400,Gut,2098,4.2548547,5.3359556,4,-0.6979121,14.464059,3
MGYG000000401,Gut,494,-2.0589385,8.435605,5,-5.5035653,-9.206659,0
MGYG000000402,Gut,1261,-3.3672385,7.1851788,5,1.6654758,-4.7543135,8
MGYG000000403,Gut,1449,-3.1077518,6.1462226,5,1.5176421,-5.8357534,8
MGYG000000404,Gut,1993,-6.030397,1.9533662,5,11.344397,-5.5169587,7
MGYG000000405,Gut,1772,-3.6234818,5.3043823,5,2.4901326,-5.9596004,8
MGYG000000406,Gut,1375,-2.4551291,5.411391,5,2.964241,-7.768016,8
MGYG000000407,Gut,683,-2.1659482,8.57184,5,-5.5345335,-9.235321,0
MGYG000000408,Gut,1263,-2.1879468,12.714933,3,-12.269632,1.7512748,-1
MGYG000000409,Gut,1951,-2.1860127,4.464432,5,2.816978,-7.95673,8
MGYG000000410,Gut,1294,-2.4242766,8.608697,5,-12.305667,1.7109414,-1
MGYG000000411,Gut,1115,-3.6004438,2.2250037,5,-7.179412,-1.7864902,5
MGYG000000412,Gut,1824,-0.10908463,8.93614,-1,-8.971875,8.329118,6
MGYG000000413,Gut,2441,-2.8586287,2.8142853,5,6.8326263,-3.2058177,8
MGYG000000414,Gut,2016,4.2028365,5.5111904,4,1.2768962,13.3125925,3
MGYG000000415,Gut,2022,1.6505688,5.2605615,4,-0.8830481,14.723627,3
MGYG000000416,Gut,1447,-1.9629921,3.087478,5,2.5202696,-6.0888014,8
MGYG000000417,Gut,2431,-4.815229,1.5380996,5,10.909341,-5.2461348,7
MGYG000000418,Gut,1638,2.015959,5.168181,4,1.0178633,13.566568,3
MGYG000000419,Gut,883,-2.7628167,13.3028,3,-2.6121647,-14.799897,0
MGYG000000420,Gut,1884,-3.407189,6.467838,5,6.0168843,-3.3350513,8
MGYG000000421,Gut,1261,-3.9506156,12.594516,2,-8.905937,-10.205098,0
MGYG000000422,Gut,1223,-2.396463,8.487481,5,-12.2863035,1.7341881,-1
MGYG000000423,Gut,1185,-4.097674,12.688714,2,-8.828643,-10.223837,0
MGYG000000424,Gut,2367,-3.732524,6.971642,5,0.6625726,-4.8765345,8
MGYG000000425,Gut,1452,-2.8715875,6.980522,5,3.8172107,-3.9597695,8
MGYG000000426,Gut,831,-2.7291043,13.336418,3,-2.7352476,-14.9595585,0
MGYG000000427,Gut,1563,-2.237125,12.754163,3,4.7589345,4.400626,-1
MGYG000000428,Gut,1279,-2.2936366,5.4730954,5,3.0081823,-7.694589,8
MGYG000000429,Gut,1338,-2.252277,5.04314,5,2.9526315,-7.7815676,8
MGYG000000430,Gut,883,-2.9476936,13.532447,3,-2.5836852,-14.642975,0
MGYG000000431,Gut,1273,-1.7720056,12.5759945,3,4.678149,4.4818907,-1
MGYG000000432,Gut,1239,-3.6973062,12.266029,2,-8.864058,-10.2114105,0
MGYG000000433,Gut,1439,-1.8298962,12.543324,3,4.5126905,4.642384,-1
MGYG000000434,Gut,816,-2.934522,13.485706,3,-2.6901457,-14.669903,0
MGYG000000435,Gut,1369,-1.6920685,12.487418,3,4.7137966,4.444597,-1
MGYG000000436,Gut,1416,-3.023893,7.4984775,5,-12.283357,1.7147328,-1
MGYG000000437,Gut,2364,4.022115,3.239457,4,1.3436762,13.152592,3
MGYG000000438,Gut,1391,-2.9386296,7.6933565,5,-12.255307,1.7463168,-1
MGYG000000440,Gut,1797,-2.0404336,3.275246,5,2.432625,-5.913349,8
MGYG000000441,Gut,1653,-1.8440146,4.722353,5,-16.886816,10.520213,-1
MGYG000000442,Gut,2372,2.8657982,4.8504863,4,-2.358868,16.412893,2
MGYG000000443,Gut,1420,-2.7542129,7.168969,5,1.2761382,-3.3162663,8
MGYG000000444,Gut,1868,-2.0665033,4.4046626,5,2.8641648,-7.9158077,8
MGYG000000445,Gut,1015,-1.8055011,5.945941,5,-2.7030284,5.8346605,5
MGYG000000446,Gut,1115,-2.5916572,13.197661,3,-2.6791842,-15.161541,0
MGYG000000447,Gut,1346,-2.8331666,7.7977366,5,-12.279962,1.7531724,-1
MGYG000000448,Gut,1707,4.0644975,5.4185934,4,-0.5622522,14.550252,3
MGYG000000449,Gut,1197,-3.7532797,12.412278,2,-8.857921,-10.191492,0
MGYG000000450,Gut,2239,-2.2493224,0.4150921,5,2.5875196,-5.082766,8
MGYG000000451,Gut,1499,3.9587326,3.3161795,4,1.0462015,13.570673,3
MGYG000000452,Gut,1991,4.3493686,5.337676,4,-0.8309684,14.631835,3
MGYG000000453,Gut,1447,-2.9150286,6.4753566,5,1.3693718,-3.3989036,8
MGYG000000454,Gut,783,-3.6335752,5.3243437,5,2.5724258,-6.12018,8
MGYG000000455,Gut,1496,-2.4330046,4.0773463,5,2.5232298,-5.6213174,8
MGYG000000456,Gut,1566,-2.1652706,2.5308592,5,2.2632048,-5.7370286,8
MGYG000000457,Gut,1681,-2.674449,5.8976965,5,2.1762178,-5.9431777,8
MGYG000000458,Gut,1130,-2.3168564,5.008343,5,3.4148698,-7.314123,8
MGYG000000459,Gut,722,-1.9692986,8.323097,5,-5.527164,-9.226965,0
MGYG000000460,Gut,1049,-1.1946621,6.542756,5,3.4529343,-7.30424,8
MGYG000000461,Gut,569,-2.0155807,8.336484,5,-5.528071,-9.238875,0
MGYG000000462,Gut,1460,4.0024457,5.476196,4,1.181551,13.465168,3
MGYG000000463,Gut,1408,-3.1730473,5.5941787,5,2.60907,-6.081901,8
MGYG000000464,Gut,1141,-2.4421518,8.693969,5,-12.326587,1.6941332,-1
MGYG000000465,Gut,751,-2.6667597,13.295957,3,-2.4470363,-14.681037,0
MGYG000000466,Gut,1475,-2.9246511,5.272087,5,3.7269526,-4.038691,8
MGYG000000467,Gut,1656,-1.2870518,5.4109178,5,-16.742712,10.359169,-1
MGYG000000468,Gut,2152,-2.0282993,3.2305145,5,2.4111564,-5.5619416,8
MGYG000000469,Gut,974,-1.9895589,13.284571,3,-2.6290991,-14.867615,0
MGYG000000470,Gut,2016,-4.152526,11.992096,2,4.8834386,1.544052,-1
MGYG000000471,Gut,1058,3.3010862,4.8641033,4,4.8011456,4.3604803,-1
MGYG000000472,Gut,716,-2.048924,8.411994,5,-5.562042,-9.24265,0
MGYG000000473,Gut,1329,-2.2492368,5.589379,5,2.9217496,-7.8012657,8
MGYG000000474,Gut,1675,-1.9807494,0.8654295,5,4.8237906,-3.2009974,8
MGYG000000475,Gut,1352,1.0779917,6.7511907,4,-8.338487,7.8335176,6
MGYG000000476,Gut,2000,-1.9316436,5.093835,5,2.001798,-5.679285,8
MGYG000000477,Gut,1300,-3.5672357,11.5556135,2,-8.779779,-10.327283,0
MGYG000000478,Gut,1174,-1.0231493,11.44922,3,4.7891097,4.3730454,-1
MGYG000000479,Gut,1926,-3.016543,7.850205,5,4.81932,1.5018638,-1
MGYG000000480,Gut,1397,-1.7810278,4.753275,5,-16.874401,10.5070715,-1
MGYG000000481,Gut,1798,-3.1447718,5.841104,5,1.9877673,-5.773647,8
MGYG000000482,Gut,902,-4.0869117,12.69858,2,-8.459054,-10.181697,0
MGYG000000483,Gut,1317,-2.2231677,5.6089907,5,2.9656456,-7.760833,8
MGYG000000484,Gut,2116,-4.1174064,7.4266114,5,11.517874,-5.5498686,7
MGYG000000485,Gut,1328,-2.4732995,8.411479,5,-12.294325,1.718318,-1
MGYG000000486,Gut,1986,-2.1384118,6.545539,5,-6.746683,-2.353077,5
MGYG000000487,Gut,2267,-3.6415856,4.8692,5,0.6533054,-4.918798,8
MGYG000000488,Gut,1459,-2.0070577,13.143296,3,4.5444503,4.611297,-1
MGYG000000489,Gut,2384,-4.14303,7.5151224,5,11.231292,-5.4253993,7
MGYG000000490,Gut,1656,-2.022105,3.1194801,5,2.3720996,-5.877903,8
MGYG000000491,Gut,1356,-2.4267185,8.628996,5,-12.318589,1.7475224,-1
MGYG000000492,Gut,1007,-1.7812665,5.9276824,5,-2.7117817,5.8253465,5
MGYG000000493,Gut,1169,-2.4156244,8.924059,5,-12.327492,1.699247,-1
MGYG000000494,Gut,1170,-3.731986,12.226767,2,-8.934287,-10.226263,0
MGYG000000495,Gut,1848,-3.2600183,5.5874624,5,1.71015,-5.866006,8
MGYG000000496,Gut,964,-2.9640958,13.536903,3,-2.5995107,-14.658404,0
MGYG000000497,Gut,768,-1.8117747,4.7413306,5,-16.895529,10.52939,-1
MGYG000000498,Gut,1023,-2.5995095,13.276474,3,-2.6725695,-15.143927,0
MGYG000000499,Gut,1766,-2.2431471,5.652871,5,2.9053657,-7.8824863,8
MGYG000000500,Gut,2014,-2.0678167,0.5641941,5,3.6832018,-2.9395678,8
MGYG000000501,Gut,2267,-5.850182,2.2264457,5,11.631142,-5.778663,7
MGYG000000502,Gut,1949,-2.6445346,6.021458,5,4.8706408,1.5471072,-1
MGYG000000503,Gut,1264,-2.4333756,8.897681,5,-12.312649,1.6752204,-1
MGYG000000504,Gut,1719,-1.807957,4.7659082,5,-16.914587,10.548806,-1
MGYG000000505,Gut,807,-2.3760476,9.298562,5,-5.977985,-9.470422,0
MGYG000000506,Gut,1031,-1.7954757,5.8734565,5,-2.6974683,5.842115,5
MGYG000000507,Gut,1503,-1.506508,5.111065,5,-2.396296,5.909977,5
MGYG000000508,Gut,1574,-3.4876096,5.620625,5,2.6732533,-6.099154,8
MGYG000000509,Gut,1011,-2.3793101,4.4101224,5,-12.041385,1.9503326,-1
MGYG000000510,Gut,1964,-3.5598023,5.883722,5,0.66172624,-4.8781824,8
MGYG000000511,Gut,1286,-2.4620175,8.480301,5,-12.301348,1.6857659,-1
MGYG000000512,Gut,1294,-1.1086383,1.1661109,5,5.5200567,-5.269831,8
MGYG000000513,Gut,1632,-0.56598955,8.403767,-1,-6.1097207,10.185869,6
MGYG000000514,Gut,2591,-5.8805447,2.233539,5,11.558335,-5.731445,7
MGYG000000515,Gut,2389,-5.5453196,1.93782,5,11.103888,-5.3225794,7
MGYG000000516,Gut,1374,-1.4382924,3.293791,5,2.4887152,-6.0465655,8
MGYG000000517,Gut,2142,-3.742183,6.0907235,5,0.66501325,-4.886118,8
MGYG000000518,Gut,1414,-2.8574703,5.9842467,5,2.1233022,-6.04927,8
MGYG000000519,Gut,1112,-2.395091,4.9052634,5,-12.08744,1.9055384,-1
MGYG000000520,Gut,1372,-2.100189,2.92217,5,2.5327976,-6.2799582,8
MGYG000000521,Gut,1065,-3.8129542,12.295941,2,-8.541145,-10.307722,0
MGYG000000522,Gut,1536,-2.569721,9.143501,5,5.394179,7.473554,-1
MGYG000000523,Gut,1328,-2.520601,8.398091,5,-12.224833,1.6479238,-1
MGYG000000524,Gut,1326,-2.2641346,5.5344925,5,3.0362115,-7.7120624,8
MGYG000000525,Gut,1575,5.787666,3.5089536,1,-8.072912,8.033231,6
MGYG000000526,Gut,2624,3.8742533,6.3759317,4,-1.2773052,17.308691,2
MGYG000000527,Gut,682,-2.0001483,8.359004,5,-5.5357037,-9.246683,0
MGYG000000528,Gut,1023,-2.1056175,6.0038867,5,-2.6919434,5.8535724,5
MGYG000000529,Gut,1287,-2.5484962,8.726458,5,-12.322077,1.677326,-1
MGYG000000530,Gut,1455,-3.0850549,4.2083583,5,3.880315,-4.252274,8
MGYG000000531,Gut,1718,14.384319,4.305945,0,11.124007,14.9259205,1
MGYG000000532,Gut,2386,-4.7167234,1.5589912,5,10.961666,-5.2484074,7
MGYG000000533,Gut,1870,-2.1332397,6.555819,5,-6.758935,-2.3511107,5
MGYG000000534,Gut,2157,3.8299158,6.4743977,4,-0.95384,17.209549,2
MGYG000000535,Gut,1875,6.94715,2.71762,1,12.417031,12.937602,1
MGYG000000536,Gut,2054,-4.770473,11.420847,2,11.82685,2.5275984,4
MGYG000000537,Gut,2018,-2.4399405,1.7110131,5,2.5330362,-5.0130463,8
MGYG000000538,Gut,2426,-0.5148072,3.978188,5,-16.590885,10.188052,-1
MGYG000000539,Gut,1824,-4.1867285,3.03435,5,9.251496,-4.7568583,7
MGYG000000540,Gut,1003,-1.9553529,13.078686,3,-2.650538,-14.802142,0
MGYG000000541,Gut,1418,-0.040092442,8.128649,-1,-12.339632,1.6738884,-1
MGYG000000542,Gut,1232,-2.3950646,8.966,5,-12.304566,1.6746933,-1
MGYG000000543,Gut,2624,-6.036718,2.1381302,5,11.229327,-5.397601,7
MGYG000000544,Gut,1268,-2.4032876,8.381336,5,-12.279376,1.7549354,-1
MGYG000000545,Gut,1655,-6.127211,1.8709601,5,9.573675,-6.324314,7
MGYG000000546,Gut,2545,-6.0663238,1.9730772,5,11.08843,-5.272822,7
MGYG000000547,Gut,1351,-1.5512797,11.383129,3,16.275719,1.9225079,4
MGYG000000548,Gut,1775,6.1340547,3.079601,1,-7.968781,8.01631,6
MGYG000000549,Gut,1262,-2.4184146,8.552619,5,-12.272492,1.6914991,-1
MGYG000000550,Gut,2316,-2.178186,0.022565335,5,5.3062983,-3.430764,8
MGYG000000551,Gut,1808,-0.24921975,2.2786896,5,-3.5471437,0.7565929,5
MGYG000000552,Gut,1105,1.3095014,7.2151775,4,-8.4101095,7.786193,6
MGYG000000553,Gut,2199,3.2695105,6.8150835,4,-1.0937344,17.40111,2
MGYG000000554,Gut,1532,-0.5443549,8.404219,-1,-6.012989,10.280269,6
MGYG000000555,Gut,2194,-3.8933814,11.316638,2,10.5705805,-3.6323714,8
MGYG000000556,Gut,1563,14.706294,6.6517105,0,11.904198,15.564951,1
MGYG000000557,Gut,1783,1.9094232,7.247155,4,-8.000102,8.013205,6
MGYG000000558,Gut,2067,1.3039306,3.7680466,4,-6.453845,-1.6069573,5
MGYG000000559,Gut,2484,2.0703793,4.5131536,4,-1.9276667,16.568466,2
MGYG000000560,Gut,1665,1.7375512,7.260891,4,-8.009373,7.9783936,6
MGYG000000561,Gut,2196,-3.6174536,4.7112713,5,0.63558894,-4.9109397,8
MGYG000000562,Gut,2624,-5.572969,2.1383069,5,11.5897,-5.3647585,7
MGYG000000563,Gut,1631,14.50315,5.205401,0,11.632794,15.508994,1
MGYG000000564,Gut,1617,1.1487752,6.7162156,4,-8.065422,8.026109,6
MGYG000000565,Gut,1758,14.496098,5.4249973,0,11.68363,14.472445,1
MGYG000000566,Gut,1262,-0.21340832,2.3072622,5,-3.5501695,0.7534979,5
MGYG000000567,Gut,1626,1.2487327,7.1830444,4,-8.38382,7.7932205,6
MGYG000000568,Gut,2172,2.363871,5.045176,4,-0.8005219,14.658193,3
MGYG000000570,Gut,721,14.57724,8.044476,0,12.02212,15.780059,1
MGYG000000571,Gut,1499,6.2776694,1.7026953,1,-6.4442067,2.810254,5
MGYG000000572,Gut,1247,-2.4303734,8.505371,5,-12.281514,1.7339597,-1
MGYG000000573,Gut,1708,-1.145498,1.4055983,5,5.224984,-5.0485787,8
MGYG000000574,Gut,3815,-3.9166315,2.074739,5,9.025713,-5.7901397,7
MGYG000000575,Gut,3334,-0.5415287,3.983224,5,-16.535387,10.1281805,-1
MGYG000000576,Gut,1765,1.1629492,10.846987,3,13.468489,4.138432,4
MGYG000000577,Gut,1108,6.323535,3.5861604,1,13.323745,-14.031411,-1
MGYG000000578,Gut,922,-4.073104,6.9720216,5,9.069071,-4.500604,7
MGYG000000579,Gut,1789,13.995063,3.291288,0,11.157413,14.539118,1
MGYG000000580,Gut,1734,1.2267932,10.805802,3,13.5044775,4.118944,4
MGYG000000581,Gut,1073,-1.6551447,5.8040705,5,-2.671559,5.8378844,5
MGYG000000582,Gut,1868,1.0654211,10.886989,3,13.416213,4.3712907,4
MGYG000000583,Gut,2443,-5.103209,1.7818617,5,10.920765,-5.185865,7
MGYG000000584,Gut,2108,3.925349,4.4945254,4,1.3577343,14.126411,3
MGYG000000585,Gut,2457,6.9101896,2.9468718,1,12.94845,-14.426286,-1
MGYG000000586,Gut,1599,-5.199517,1.9181527,5,11.508951,-5.807291,7
MGYG000000587,Gut,1365,-3.037866,3.8532634,5,1.5410179,-5.8570824,8
MGYG000000588,Gut,1239,-1.7267522,12.578177,3,4.5331717,4.623131,-1
MGYG000000589,Gut,1827,-1.1185185,1.0896325,5,5.5047917,-5.263097,8
MGYG000000590,Gut,586,-1.2282127,7.0707574,5,-2.8185246,5.722695,5
MGYG000000591,Gut,2073,-2.135448,6.5448008,5,-6.731866,-2.3350732,5
MGYG000000592,Gut,2033,3.9246054,4.5195775,4,1.3650888,14.133104,3
MGYG000000593,Gut,1536,14.60093,7.4277616,0,11.548452,15.688818,1
MGYG000000594,Gut,1710,14.277078,4.662735,0,11.037792,14.830158,1
MGYG000000595,Gut,1731,6.382773,3.1483526,1,13.160477,-14.20307,-1
MGYG000000596,Gut,1500,4.028484,4.2549667,4,-16.758244,10.38004,-1
MGYG000000597,Gut,1708,6.2885394,3.486732,1,13.108665,-14.256866,-1
MGYG000000598,Gut,1710,13.958359,3.6518996,0,11.06342,15.015542,1
MGYG000000599,Gut,1631,14.71894,6.406918,0,11.039595,15.272189,1
MGYG000000600,Gut,2149,-4.311907,2.7138968,5,10.564626,-5.2992425,7
MGYG000000601,Gut,1167,4.0332556,4.413606,4,7.815214,-3.0090613,8
MGYG000000602,Gut,1558,6.2604885,3.917977,1,13.356753,-13.996304,-1
MGYG000000603,Gut,1426,6.304853,3.6398726,1,13.321362,-14.034299,-1
MGYG000000604,Gut,2554,-0.5095216,3.9541328,5,-16.568027,10.163997,-1
MGYG000000605,Gut,1787,-5.077111,2.3959339,5,0.93356556,-4.6988893,8
MGYG000000606,Gut,2331,3.938597,4.516157,4,1.3418064,14.096183,3
MGYG000000607,Gut,809,-2.5696645,8.396912,5,-5.935504,-9.444639,0
MGYG000000608,Gut,1752,-0.27635545,4.866307,5,-16.68655,10.296661,-1
MGYG000000609,Gut,1171,-3.5325027,11.534365,2,-8.623407,-10.297389,0
MGYG000000610,Gut,1035,-2.1733627,6.0037265,5,-2.6942437,5.840617,5
MGYG000000611,Gut,1770,6.2652144,3.5374548,1,13.101744,-14.263959,-1
MGYG000000612,Gut,1672,1.2913254,3.7442403,4,-6.5235763,-1.5223547,5
MGYG000000613,Gut,2384,6.893345,2.9755428,1,12.923512,-14.452422,-1
MGYG000000614,Gut,1492,6.9576516,2.8231633,1,12.482582,12.878074,1
MGYG000000615,Gut,1385,-3.120454,5.2964244,5,2.6333952,-6.1315775,8
MGYG000000616,Gut,1435,6.265853,4.0125194,1,13.364406,-13.987217,-1
MGYG000000617,Gut,1003,-1.8375237,5.8882866,5,-2.685741,5.853648,5
MGYG000000618,Gut,1169,-2.394288,8.517833,5,-12.299906,1.6414037,-1
MGYG000000619,Gut,1728,3.999088,5.6874714,4,-0.29232007,14.560932,3
MGYG000000620,Gut,1784,6.985703,2.783516,1,12.44505,12.918708,1
MGYG000000621,Gut,2506,-5.172185,1.7963753,5,10.923549,-5.1982007,7
MGYG000000622,Gut,1587,-1.7382456,12.888375,3,16.100832,2.0818918,4
MGYG000000623,Gut,2532,-5.219776,1.5240524,5,9.647362,-5.7324357,7
MGYG000000624,Gut,1895,1.1727722,7.0771914,4,-7.9651833,8.014646,6
MGYG000000625,Gut,1876,-5.8709693,2.266422,5,11.592239,-5.7560544,7
MGYG000000626,Gut,2086,-5.317685,2.214356,5,11.302502,-5.5340652,7
MGYG000000627,Gut,1895,-5.311399,1.9334372,5,11.61106,-5.7229333,7
MGYG000000628,Gut,1110,-1.2115029,6.5850997,5,3.4518464,-7.262033,8
MGYG000000630,Gut,1649,-3.4042318,1.354846,5,-7.1449494,-1.8027043,5
MGYG000000631,Gut,2000,3.7434056,6.441385,4,-0.843519,17.042313,2
MGYG000000632,Gut,1818,5.7881927,3.326663,1,-7.950056,7.991799,6
MGYG000000633,Gut,2070,-0.44662243,3.9278824,5,-16.58682,10.185687,-1
MGYG000000634,Gut,1572,-1.9708632,8.156424,5,-6.1711965,10.15106,6
MGYG000000635,Gut,1580,6.4695725,3.4222066,1,13.246104,-14.114156,-1
MGYG000000636,Gut,2049,-1.0809116,1.2936848,5,5.260931,-4.991865,8
MGYG000000637,Gut,931,-1.545878,5.702443,5,-2.6557243,5.8779488,5
MGYG000000638,Gut,2051,-4.23877,7.7093496,5,11.579592,-5.445713,7
MGYG000000639,Gut,1763,-2.9545777,7.8515835,5,4.8065352,1.5194049,-1
MGYG000000640,Gut,1417,-2.277705,5.472147,5,2.8947728,-7.8590674,8
MGYG000000641,Gut,1725,14.288129,4.0305014,0,10.976051,14.857089,1
MGYG000000642,Gut,1235,2.2013378,7.167718,4,-6.4850435,2.8364136,5
MGYG000000643,Gut,1674,6.2859,3.5204349,1,13.098764,-14.266814,-1
MGYG000000644,Gut,2541,3.2142012,6.8181868,4,-1.0954217,17.423203,2
MGYG000000645,Gut,1645,14.420299,5.108938,0,11.354087,15.709287,1
MGYG000000646,Gut,1715,-2.9871385,6.968115,5,1.3610647,-3.3813086,8
MGYG000000647,Gut,1751,-3.6146078,5.2887917,5,2.4127038,-5.945815,8
MGYG000000648,Gut,1627,14.128731,3.4844167,0,11.443883,15.91563,1
MGYG000000649,Gut,1730,13.894309,3.5945497,0,10.983014,14.860586,1
MGYG000000650,Gut,2510,-4.1027145,1.4006429,5,9.119663,-4.948245,7
MGYG000000651,Gut,1914,-1.2500724,3.2173114,5,3.9173026,-3.1200597,8
MGYG000000652,Gut,2613,2.6702063,4.8026624,4,-2.4773402,16.315153,2
MGYG000000653,Gut,2019,1.633352,5.2587543,4,-0.90768164,14.78364,3
MGYG000000654,Gut,1268,4.4583464,4.2727137,4,5.4212923,7.4444947,-1
MGYG000000655,Gut,2127,-1.2458206,11.495316,3,16.13071,2.0602176,4
MGYG000000656,Gut,1220,-3.7502365,12.301657,2,-8.941748,-10.217033,0
MGYG000000657,Gut,3892,6.0651393,1.5694101,1,-9.655294,10.302868,6
MGYG000000658,Gut,1303,3.4672143,4.963345,4,-0.6971591,16.45468,2
