Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000000333,Gut,1679,14.814371,12.444221,0,7.4663777,17.042,0
MGYG000000334,Gut,1878,-4.6943464,7.758896,4,12.507987,-1.7220894,6
MGYG000000335,Gut,1764,-2.8820915,13.582649,3,13.332449,8.220663,5
MGYG000000336,Gut,995,8.431649,5.2639112,1,-5.4619803,-10.495928,2
MGYG000000337,Gut,3364,5.2103863,-1.4782736,-1,-12.517431,-3.1802516,1
MGYG000000338,Gut,1823,-1.0675024,11.579357,4,-10.623037,0.7217449,1
MGYG000000339,Gut,1510,-3.0719023,2.5273616,4,11.730397,-1.8128207,6
MGYG000000342,Gut,834,-0.99283355,6.6479354,4,-10.095079,0.20805375,1
MGYG000000343,Gut,2867,1.059532,8.122038,6,-10.5023985,8.667824,3
MGYG000000344,Gut,1874,-2.3185735,7.0123596,4,8.040923,-6.232179,6
MGYG000000345,Gut,2616,-0.75416243,5.8725615,4,-0.34021938,10.716386,3
MGYG000000346,Gut,1874,-5.160998,4.601756,4,7.7033844,3.755324,7
MGYG000000347,Gut,1335,-0.86348027,15.135145,3,-1.795118,4.703976,4
MGYG000000348,Gut,1928,3.3315208,8.203675,6,-8.186425,11.181062,3
MGYG000000349,Gut,1061,-2.1629162,7.4363346,4,8.203656,-5.567232,6
MGYG000000350,Gut,1174,-3.343356,8.4016,4,9.4364195,-4.918774,6
MGYG000000351,Gut,1533,2.6581383,5.4228177,5,-9.903476,0.6010936,1
MGYG000000352,Gut,948,-2.0014012,6.1186175,4,8.36118,-5.804352,6
MGYG000000353,Gut,1972,3.755588,8.280139,6,-8.089847,11.062889,3
MGYG000000354,Gut,2086,3.662295,8.479206,6,-8.164562,11.205941,3
MGYG000000355,Gut,2143,1.4337466,8.137608,6,-9.968176,8.933899,3
MGYG000000356,Gut,2589,-6.61236,4.702221,4,7.8943787,3.5517685,7
MGYG000000357,Gut,2023,3.2590623,8.525501,6,-8.120508,11.085653,3
MGYG000000358,Gut,1178,-2.5866456,6.5581245,4,-0.14602675,17.087713,0
MGYG000000359,Gut,2320,-5.8754044,4.4110026,4,8.156274,2.1791055,7
MGYG000000360,Gut,3088,-0.81825185,5.8968406,4,-0.30808833,10.747894,3
MGYG000000361,Gut,1645,-4.9691687,4.869551,4,8.102086,3.431929,7
MGYG000000362,Gut,2126,-3.8262196,7.5952168,4,8.647354,-2.842742,6
MGYG000000363,Gut,1373,-2.5513666,9.903798,4,-0.32933095,17.332355,0
MGYG000000364,Gut,2353,-3.9628248,9.869025,4,7.278665,3.6814144,7
MGYG000000365,Gut,1114,-1.6420918,17.880388,2,2.8022132,-10.90765,-1
MGYG000000366,Gut,2110,-2.2183614,7.3605075,4,9.305412,-4.2864223,6
MGYG000000367,Gut,1524,-3.2108984,8.478971,4,11.234478,0.8289714,7
MGYG000000368,Gut,1478,-3.8067322,7.881484,4,12.651818,-2.0191953,6
MGYG000000369,Gut,1763,-1.7092571,5.497212,4,12.050722,-2.8665826,6
MGYG000000370,Gut,2348,-1.7833833,5.391263,4,12.161211,-2.8706815,6
MGYG000000371,Gut,1871,-3.5983994,7.9333367,4,9.704599,-4.684597,6
MGYG000000372,Gut,1112,-1.9845047,17.434402,2,2.890082,-10.789218,-1
MGYG000000373,Gut,2267,-2.6647582,6.293886,4,9.724737,-4.3360333,6
MGYG000000374,Gut,1231,-0.7839278,14.985103,3,-1.7096539,4.6188707,4
MGYG000000375,Gut,1175,-1.6980832,17.86004,2,2.6894825,-11.050527,-1
MGYG000000376,Gut,451,-2.3218944,12.0597925,3,-1.839939,-1.0837861,4
MGYG000000377,Gut,1990,-3.1504018,2.5828664,4,11.781026,-1.8119828,6
MGYG000000378,Gut,2251,-4.804447,4.7588944,4,8.05417,2.2059557,7
MGYG000000379,Gut,1729,-3.0409935,9.298001,4,10.430913,-5.927215,-1
MGYG000000380,Gut,1411,-2.4597874,5.398765,4,15.768953,6.9903817,5
MGYG000000381,Gut,713,-0.63559985,16.324894,3,9.285843,-13.700136,-1
MGYG000000382,Gut,1207,-1.8162968,17.768635,2,2.6430628,-11.115395,-1
MGYG000000383,Gut,1560,-2.6155572,8.895161,4,9.235961,-4.7297683,6
MGYG000000384,Gut,1093,-1.841152,17.707527,2,2.7801206,-10.961856,-1
MGYG000000385,Gut,1303,-2.033646,10.524599,4,-0.33601347,17.339336,0
MGYG000000386,Gut,1694,-3.329438,8.471411,4,9.715318,-4.7581105,6
MGYG000000387,Gut,1963,-3.6411426,10.07024,4,7.5906167,3.8744068,7
MGYG000000388,Gut,1842,-2.4956133,4.514935,4,9.892047,-3.942241,6
MGYG000000389,Gut,2379,-6.527458,4.725216,4,7.932297,3.5413117,7
MGYG000000390,Gut,1852,-2.6009905,4.461701,4,9.919885,-3.8539472,6
MGYG000000391,Gut,1158,-2.157132,8.196528,4,8.118643,-5.899691,6
MGYG000000392,Gut,1680,-2.9091606,9.164497,4,9.497728,-3.2974372,6
MGYG000000393,Gut,1542,4.24397,8.667081,6,-6.279867,12.418322,3
MGYG000000394,Gut,1410,-1.5288951,7.3845882,4,-2.2083726,0.52101356,4
MGYG000000395,Gut,1779,-3.0643651,9.303238,4,10.454594,-5.9338584,-1
MGYG000000396,Gut,1640,14.559937,10.607557,0,6.856976,17.458471,0
MGYG000000397,Gut,998,15.03541,13.936284,0,7.155713,17.745483,0
MGYG000000398,Gut,2376,-5.8050504,4.7026925,4,7.5489745,3.6291502,7
MGYG000000399,Gut,827,-2.4180589,7.3308797,4,7.9773474,-6.1984797,6
MGYG000000400,Gut,2098,3.5343363,8.405823,6,-8.086523,11.089025,3
MGYG000000401,Gut,494,-1.5574592,10.415858,4,3.1202483,-9.1613245,-1
MGYG000000402,Gut,1261,-3.0039613,9.487281,4,9.494557,-3.2830129,6
MGYG000000403,Gut,1449,-2.9497015,8.55309,4,8.9085455,-4.1262994,6
MGYG000000404,Gut,1993,-6.5525613,4.745373,4,7.6908517,3.6250882,7
MGYG000000405,Gut,1772,-3.6458588,7.8982325,4,9.654698,-4.810176,6
MGYG000000406,Gut,1375,-2.3536508,7.984952,4,8.068534,-6.111955,6
MGYG000000407,Gut,683,-1.6422284,10.539245,4,3.100495,-9.183108,-1
MGYG000000408,Gut,1263,-1.2705733,15.621114,3,-0.34851977,17.352627,0
MGYG000000409,Gut,1951,-2.3160565,6.924164,4,8.023971,-6.1990337,6
MGYG000000410,Gut,1294,-1.8070158,10.637141,4,-0.32357636,17.32655,0
MGYG000000411,Gut,1115,-4.000473,5.128054,4,1.7351675,2.2597284,4
MGYG000000412,Gut,1824,-1.1652198,11.606926,4,-10.595117,0.76856124,1
MGYG000000413,Gut,2441,-3.0338376,5.5581975,4,11.60409,0.5673948,7
MGYG000000414,Gut,2016,3.4018488,8.584247,6,-6.6343336,13.240621,3
MGYG000000415,Gut,2022,1.6914442,7.8203692,6,-8.216056,10.804,3
MGYG000000416,Gut,1447,-2.2109644,5.376917,4,9.585109,-4.871842,6
MGYG000000417,Gut,2431,-5.2568207,4.419443,4,8.21932,3.3542035,7
MGYG000000418,Gut,1638,1.7347467,8.274396,6,-6.7522945,12.930813,3
MGYG000000419,Gut,883,-0.5015154,16.136343,3,9.32961,-13.736717,-1
MGYG000000420,Gut,1884,-3.154451,8.960113,4,11.204663,-0.95313776,6
MGYG000000421,Gut,1261,-1.8362455,17.791622,2,2.561418,-11.200291,-1
MGYG000000422,Gut,1223,-1.7958761,10.569053,4,-0.3625424,17.366049,0
MGYG000000423,Gut,1185,-1.6984305,17.888536,2,2.6183484,-11.132842,-1
MGYG000000424,Gut,2367,-3.386881,9.36278,4,8.687525,-2.8794184,6
MGYG000000425,Gut,1452,-2.6506572,9.170253,4,11.082242,-3.0511024,6
MGYG000000426,Gut,831,-0.40734214,16.013985,3,9.481065,-13.912728,-1
MGYG000000427,Gut,1563,-0.6011915,15.256624,3,-1.6676748,4.5775723,4
MGYG000000428,Gut,1279,-2.1848602,8.025477,4,8.0784,-6.0409536,6
MGYG000000429,Gut,1338,-2.2674634,7.5346217,4,7.984835,-6.1891465,6
MGYG000000430,Gut,883,-0.31191683,16.259363,3,9.273979,-13.6821,-1
MGYG000000431,Gut,1273,-0.9575604,14.99684,3,-1.69285,4.602403,4
MGYG000000432,Gut,1239,-2.1366172,17.567032,2,2.6516523,-11.105029,-1
MGYG000000433,Gut,1439,-0.93638235,14.967329,3,-1.766598,4.67529,4
MGYG000000434,Gut,816,-0.31610915,16.191097,3,9.354394,-13.751148,-1
MGYG000000435,Gut,1369,-1.0488605,14.918558,3,-1.6430393,4.5525618,4
MGYG000000436,Gut,1416,-2.7133126,9.726364,4,-0.31372648,17.318033,0
MGYG000000437,Gut,2364,2.861173,7.0519376,6,-6.570445,13.346401,3
MGYG000000438,Gut,1391,-2.5564585,9.904207,4,-0.31094447,17.313732,0
MGYG000000440,Gut,1797,-2.2853217,5.5699644,4,9.621652,-4.6852345,6
MGYG000000441,Gut,1653,-2.0616934,7.439397,4,-0.6706423,10.396615,3
MGYG000000442,Gut,2372,2.1319425,8.512973,6,-9.697574,8.859286,3
MGYG000000443,Gut,1420,-2.4366965,9.454503,4,10.406236,-5.9603043,-1
MGYG000000444,Gut,1868,-2.243659,6.8356714,4,8.087135,-6.215022,6
MGYG000000445,Gut,1015,-1.6688071,7.7778997,4,-2.127724,0.41355813,4
MGYG000000446,Gut,1115,-0.43163484,15.878988,3,9.626863,-14.08611,-1
MGYG000000447,Gut,1346,-2.463875,9.945356,4,-0.3111431,17.31496,0
MGYG000000448,Gut,1707,3.335746,8.459128,6,-8.001058,11.068044,3
MGYG000000449,Gut,1197,-2.0363874,17.69087,2,2.670881,-11.081387,-1
MGYG000000450,Gut,2239,-3.181839,2.924329,4,10.057452,-3.9586816,6
MGYG000000451,Gut,1499,2.7481399,7.1880536,6,-6.7166214,12.944176,3
MGYG000000452,Gut,1991,3.3483367,8.268232,6,-8.170758,10.822378,3
MGYG000000453,Gut,1447,-2.7505188,8.866441,4,10.419438,-5.9686627,-1
MGYG000000454,Gut,783,-3.5697682,7.9068837,4,9.47388,-4.9888086,6
MGYG000000455,Gut,1496,-2.5172195,6.4584255,4,9.706123,-4.4789605,6
MGYG000000456,Gut,1566,-2.6108637,4.9450755,4,9.441442,-4.601167,6
MGYG000000457,Gut,1681,-2.6146474,8.151029,4,9.379483,-4.593251,6
MGYG000000458,Gut,1130,-2.474172,7.62283,4,8.155394,-5.5780454,6
MGYG000000459,Gut,722,-1.5155469,10.34626,4,3.1000466,-9.174214,-1
MGYG000000460,Gut,1049,-1.4636177,8.652973,4,8.165014,-5.5330386,6
MGYG000000461,Gut,569,-1.5460294,10.314488,4,3.111694,-9.173367,-1
MGYG000000462,Gut,1460,3.2078145,8.439953,6,-6.609467,13.036108,3
MGYG000000463,Gut,1408,-3.0352523,8.097207,4,9.671358,-4.9467034,6
MGYG000000464,Gut,1141,-1.8223405,10.750598,4,-0.39767942,17.39952,0
MGYG000000465,Gut,751,-0.46099132,15.942711,3,9.195708,-13.616965,-1
MGYG000000466,Gut,1475,-2.971567,7.717632,4,11.030152,-3.1630747,6
MGYG000000467,Gut,1656,-1.5108188,7.361874,4,-0.5312806,10.531109,3
MGYG000000468,Gut,2152,-2.3212554,5.5368795,4,9.811559,-4.445191,6
MGYG000000469,Gut,974,-0.91898155,15.776526,3,9.42066,-13.816982,-1
MGYG000000470,Gut,2016,-1.5278697,17.11986,2,5.256798,2.8948333,-1
MGYG000000471,Gut,1058,3.8878157,8.960199,6,-1.5544697,4.465739,4
MGYG000000472,Gut,716,-1.5077332,10.371175,4,3.0776606,-9.192442,-1
MGYG000000473,Gut,1329,-2.0726106,8.201982,4,8.000023,-6.15508,6
MGYG000000474,Gut,1675,-2.8272576,3.2044034,4,11.740386,-2.0937989,6
MGYG000000475,Gut,1352,2.6946213,5.8090982,5,-9.890072,0.49064928,1
MGYG000000476,Gut,2000,-2.0742784,7.1880856,4,9.346868,-4.2994747,6
MGYG000000477,Gut,1300,-2.1143408,16.86432,2,2.6842296,-11.071102,-1
MGYG000000478,Gut,1174,-2.8041613,14.618329,-1,-1.5660985,4.476743,4
MGYG000000479,Gut,1926,-2.3904266,9.870951,4,5.250435,2.915554,-1
MGYG000000480,Gut,1397,-2.024232,7.3992567,4,-0.660544,10.406634,3
MGYG000000481,Gut,1798,-2.9726825,8.297557,4,9.257949,-4.358447,6
MGYG000000482,Gut,902,-1.6980536,17.846912,2,2.9249928,-10.719656,-1
MGYG000000483,Gut,1317,-2.1062584,8.216668,4,8.013603,-6.1477175,6
MGYG000000484,Gut,2116,-3.7173967,9.737739,4,7.5951934,3.758554,7
MGYG000000485,Gut,1328,-1.8751514,10.481755,4,-0.36396042,17.373943,0
MGYG000000486,Gut,1986,-2.9803293,6.9317307,4,2.412336,2.5058904,4
MGYG000000487,Gut,2267,-3.7998412,7.585631,4,8.609762,-2.8148198,6
MGYG000000488,Gut,1459,-0.90473306,15.660279,3,-1.7550129,4.663719,4
MGYG000000489,Gut,2384,-3.826621,9.839337,4,7.828263,3.5587947,7
MGYG000000490,Gut,1656,-2.320026,5.396528,4,9.623188,-4.795208,6
MGYG000000491,Gut,1356,-1.8003203,10.658464,4,-0.2906794,17.293623,0
MGYG000000492,Gut,1007,-1.6393284,7.741116,4,-2.149576,0.4305482,4
MGYG000000493,Gut,1169,-1.8095976,10.996679,4,-0.36921853,17.372452,0
MGYG000000494,Gut,1170,-2.075431,17.532907,2,2.6144042,-11.138435,-1
MGYG000000495,Gut,1848,-3.0997977,8.140476,4,9.062354,-4.217052,6
MGYG000000496,Gut,964,-0.29373723,16.2926,3,9.302488,-13.71079,-1
MGYG000000497,Gut,768,-2.0438828,7.439445,4,-0.6625008,10.405412,3
MGYG000000498,Gut,1023,-0.504131,15.927997,3,9.635519,-14.08942,-1
MGYG000000499,Gut,1766,-2.1598554,8.225041,4,7.9785824,-6.220686,6
MGYG000000500,Gut,2014,-3.0626361,3.106034,4,12.239247,-3.174525,6
MGYG000000501,Gut,2267,-6.247012,5.050359,4,7.430955,3.7120101,7
MGYG000000502,Gut,1949,-2.500527,8.565925,4,5.2683806,2.8782156,-1
MGYG000000503,Gut,1264,-1.8137817,11.013484,4,-0.37223962,17.37623,0
MGYG000000504,Gut,1719,-2.0626993,7.435438,4,-0.6928848,10.374721,3
MGYG000000505,Gut,807,-1.6906464,11.399549,4,3.1515968,-9.63345,-1
MGYG000000506,Gut,1031,-1.6692182,7.6494427,4,-2.138728,0.43272692,4
MGYG000000507,Gut,1503,-1.6816852,7.109887,4,-2.3679762,0.6988587,4
MGYG000000508,Gut,1574,-3.3327856,8.140542,4,9.635865,-4.9586535,6
MGYG000000509,Gut,1011,-2.5188577,6.611993,4,-0.17556225,17.123585,0
MGYG000000510,Gut,1964,-3.3401022,8.407609,4,8.652457,-2.8448575,6
MGYG000000511,Gut,1286,-1.9039112,10.510496,4,-0.34399536,17.34741,0
MGYG000000512,Gut,1294,-1.8840773,3.1630347,4,12.476491,-4.4493823,6
MGYG000000513,Gut,1632,-0.17165509,11.603775,4,-6.008578,-0.34266615,1
MGYG000000514,Gut,2591,-6.2332582,4.9665713,4,7.411494,3.6891577,7
MGYG000000515,Gut,2389,-5.9850836,4.761786,4,7.9262834,3.5763528,7
MGYG000000516,Gut,1374,-1.7225163,5.559665,4,9.584519,-4.9091105,6
MGYG000000517,Gut,2142,-3.4379067,8.506527,4,8.683629,-2.8775954,6
MGYG000000518,Gut,1414,-2.728314,8.317485,4,9.2248745,-4.755604,6
MGYG000000519,Gut,1112,-2.4418135,7.1663294,4,-0.17904253,17.126759,0
MGYG000000520,Gut,1372,-2.3227243,5.3677773,4,9.460617,-5.0277023,6
MGYG000000521,Gut,1065,-1.9202231,17.537172,2,2.845809,-10.849121,-1
MGYG000000522,Gut,1536,-1.8841728,11.126129,4,-2.495578,-6.0449986,2
MGYG000000523,Gut,1328,-1.9645091,10.442142,4,-0.34973732,17.353382,0
MGYG000000524,Gut,1326,-2.2000916,8.138811,4,8.021552,-6.128964,6
MGYG000000525,Gut,1575,4.10698,6.2370996,5,-9.752635,0.33479044,1
MGYG000000526,Gut,2624,3.2014234,9.387275,6,-8.581797,7.836225,3
MGYG000000527,Gut,682,-1.5225132,10.360062,4,3.1095026,-9.186923,-1
MGYG000000528,Gut,1023,-1.9349977,7.8932543,4,-2.1516044,0.4487144,4
MGYG000000529,Gut,1287,-1.8850391,10.826756,4,-0.34445736,17.348269,0
MGYG000000530,Gut,1455,-3.099486,6.6801004,4,11.216671,-3.1876295,6
MGYG000000531,Gut,1718,14.633222,10.581913,0,7.377769,16.593634,0
MGYG000000532,Gut,2386,-5.165118,4.396117,4,8.106184,3.4404945,7
MGYG000000533,Gut,1870,-2.9969351,6.8975935,4,2.3895543,2.4965465,4
MGYG000000534,Gut,2157,3.1763592,9.512385,6,-8.283656,7.9196277,3
MGYG000000535,Gut,1875,5.53815,6.6898837,5,10.800931,15.567114,0
MGYG000000536,Gut,2054,-1.0567708,18.081795,2,13.725965,10.567256,5
MGYG000000537,Gut,2018,-3.055763,4.130635,4,10.061261,-3.9048634,6
MGYG000000538,Gut,2426,-0.78748876,5.857545,4,-0.35055736,10.706738,3
MGYG000000539,Gut,1824,-4.674437,5.797886,4,10.128933,2.1527941,7
MGYG000000540,Gut,1003,-0.9442659,15.536596,3,9.367664,-13.787168,-1
MGYG000000541,Gut,1418,-0.83776474,8.099792,4,-0.39254862,17.391544,0
MGYG000000542,Gut,1232,-1.8046129,11.051245,4,-0.39419314,17.396383,0
MGYG000000543,Gut,2624,-6.493405,4.8686,4,7.796696,3.5762348,7
MGYG000000544,Gut,1268,-1.8488638,10.48757,4,-0.3760973,17.379477,0
MGYG000000545,Gut,1655,-6.6756587,4.7140837,4,8.046525,1.756075,7
MGYG000000546,Gut,2545,-6.563948,4.7013044,4,7.9358764,3.484604,7
MGYG000000547,Gut,1351,-1.2643951,13.927677,3,15.919885,6.9137864,5
MGYG000000548,Gut,1775,4.78501,6.3842807,5,-9.625759,0.24422479,1
MGYG000000549,Gut,1262,-1.8331044,10.619076,4,-0.32875073,17.330658,0
MGYG000000550,Gut,2316,-3.1772726,2.550839,4,11.473408,-1.6544827,6
MGYG000000551,Gut,1808,-1.0668439,4.227411,4,3.3282633,8.076166,3
MGYG000000552,Gut,1105,2.659783,5.406404,5,-9.895561,0.5701099,1
MGYG000000553,Gut,2199,3.2133687,10.073332,6,-8.499434,7.7660255,3
MGYG000000554,Gut,1532,-0.22610742,11.575796,4,-6.1094484,-0.44601578,1
MGYG000000555,Gut,2194,-1.640611,16.155516,2,9.804736,3.932394,-1
MGYG000000556,Gut,1563,14.856538,12.699201,0,7.5379004,17.48506,0
MGYG000000557,Gut,1783,3.328901,4.967091,5,-9.654284,0.26011348,1
MGYG000000558,Gut,2067,0.09699833,7.2229033,4,2.2265577,1.728866,4
MGYG000000559,Gut,2484,0.96544725,8.681806,6,-9.167409,8.569053,3
MGYG000000560,Gut,1665,3.0308647,5.18272,5,-9.657599,0.26811445,1
MGYG000000561,Gut,2196,-3.8225946,7.4942513,4,8.654954,-2.8567479,6
MGYG000000562,Gut,2624,-6.2040687,4.8413086,4,7.7475905,3.92586,7
MGYG000000563,Gut,1631,14.674942,11.392395,0,7.2854013,17.395988,0
MGYG000000564,Gut,1617,3.064038,5.8975234,5,-9.705948,0.30036247,1
MGYG000000565,Gut,1758,14.615577,11.603599,0,7.990249,16.566574,0
MGYG000000566,Gut,1262,-1.0663415,4.2223845,4,3.3364272,8.068349,3
MGYG000000567,Gut,1626,2.5848098,5.453613,5,-9.875123,0.54384375,1
MGYG000000568,Gut,2172,1.6385463,8.526735,6,-8.117162,10.871059,3
MGYG000000570,Gut,721,15.043872,13.9187,0,7.373462,17.695684,0
MGYG000000571,Gut,1499,7.162736,5.951139,1,-5.5429106,-10.364348,2
MGYG000000572,Gut,1247,-1.860254,10.547537,4,-0.3676523,17.37029,0
MGYG000000573,Gut,1708,-1.8516525,3.4254253,4,12.162272,-4.229663,6
MGYG000000574,Gut,3815,-4.4428363,4.7819157,4,8.696195,1.7337668,7
MGYG000000575,Gut,3334,-0.8985661,5.934838,4,-0.3090579,10.746693,3
MGYG000000576,Gut,1765,-3.8013744,13.461754,3,13.443966,8.150525,5
MGYG000000577,Gut,1108,4.81409,5.770073,5,15.090545,14.365038,0
MGYG000000578,Gut,922,-3.6979666,9.409642,4,10.566639,1.954257,7
MGYG000000579,Gut,1789,14.558691,9.632428,0,7.654867,16.456022,0
MGYG000000580,Gut,1734,-3.810757,13.448942,3,13.453304,8.149815,5
MGYG000000581,Gut,1073,-1.525751,7.6738834,4,-2.173924,0.4697386,4
MGYG000000582,Gut,1868,-3.5733376,13.591133,3,13.297146,8.247299,5
MGYG000000583,Gut,2443,-5.600821,4.558952,4,8.224209,3.3674283,7
MGYG000000584,Gut,2108,4.1486855,8.549307,6,-6.310619,12.435271,3
MGYG000000585,Gut,2457,5.347824,6.596443,5,15.440315,14.6692095,0
MGYG000000586,Gut,1599,-5.7346344,4.6534033,4,7.363729,3.5161133,7
MGYG000000587,Gut,1365,-3.0701232,6.286881,4,8.92102,-4.123298,6
MGYG000000588,Gut,1239,-1.0366508,14.978079,3,-1.8021747,4.711102,4
MGYG000000589,Gut,1827,-1.9327996,3.1960409,4,12.48109,-4.447836,6
MGYG000000590,Gut,586,-1.2873117,9.051938,4,-2.0260928,0.23065113,4
MGYG000000591,Gut,2073,-2.9539762,6.8841543,4,2.3780396,2.4926453,4
MGYG000000592,Gut,2033,4.0902457,8.512026,6,-6.3102407,12.432713,3
MGYG000000593,Gut,1536,14.968755,13.42056,0,7.1440983,17.601463,0
MGYG000000594,Gut,1710,14.502105,10.897889,0,7.355283,16.533134,0
MGYG000000595,Gut,1731,5.009483,6.2062287,5,15.286824,14.489024,0
MGYG000000596,Gut,1500,4.0927925,8.144195,6,-0.5218472,10.54182,3
MGYG000000597,Gut,1708,4.960201,5.804077,5,15.317278,14.537036,0
MGYG000000598,Gut,1710,14.311784,9.976029,0,7.2732058,16.669868,0
MGYG000000599,Gut,1631,14.823389,12.48178,0,7.1127214,16.81841,0
MGYG000000600,Gut,2149,-4.796722,5.558267,4,8.288816,3.1022797,7
MGYG000000601,Gut,1167,4.29781,8.678084,6,11.371712,1.1785051,7
MGYG000000602,Gut,1558,4.4257374,5.456185,5,15.134601,14.3043585,0
MGYG000000603,Gut,1426,4.757005,5.694327,5,15.111912,14.34801,0
MGYG000000604,Gut,2554,-0.79396665,5.8650603,4,-0.37003556,10.687144,3
MGYG000000605,Gut,1787,-5.549583,5.148033,4,8.878332,-3.018134,6
MGYG000000606,Gut,2331,4.1163297,8.516149,6,-6.298117,12.433783,3
MGYG000000607,Gut,809,-1.9893057,10.443466,4,3.1498024,-9.638865,-1
MGYG000000608,Gut,1752,-0.98088235,6.731061,4,-0.47322115,10.58725,3
MGYG000000609,Gut,1171,-2.1286638,16.821276,2,2.778039,-10.941665,-1
MGYG000000610,Gut,1035,-2.0196478,7.9144087,4,-2.1485255,0.44510442,4
MGYG000000611,Gut,1770,4.9343934,5.810097,5,15.326319,14.548219,0
MGYG000000612,Gut,1672,0.11782969,7.216681,4,2.2019994,1.6904427,4
MGYG000000613,Gut,2384,5.3436875,6.621176,5,15.457031,14.690002,0
MGYG000000614,Gut,1492,5.4808526,6.7031913,5,10.805711,15.577999,0
MGYG000000615,Gut,1385,-3.0331922,7.70648,4,9.576258,-4.9729533,6
MGYG000000616,Gut,1435,4.313548,5.340772,5,15.12836,14.309744,0
MGYG000000617,Gut,1003,-1.7109627,7.6030507,4,-2.1460235,0.44092408,4
MGYG000000618,Gut,1169,-1.8383163,10.534128,4,-0.37739637,17.381344,0
MGYG000000619,Gut,1728,3.1521614,8.612081,6,-7.7583213,11.063443,3
MGYG000000620,Gut,1784,5.5196066,6.700069,5,10.733967,15.624312,0
MGYG000000621,Gut,2506,-5.6371236,4.62023,4,8.193397,3.4008844,7
MGYG000000622,Gut,1587,-1.1022615,15.33191,3,15.626299,7.059098,5
MGYG000000623,Gut,2532,-5.698736,4.3269243,4,8.309692,2.197733,7
MGYG000000624,Gut,1895,2.669796,5.5324907,5,-9.656751,0.23698075,1
MGYG000000625,Gut,1876,-6.2436376,5.0663714,4,7.3281775,3.697732,7
MGYG000000626,Gut,2086,-5.831849,5.0743566,4,7.7418985,3.6217382,7
MGYG000000627,Gut,1895,-5.750403,4.6975617,4,7.414052,3.7239993,7
MGYG000000628,Gut,1110,-1.4462643,8.682922,4,8.210186,-5.521117,6
MGYG000000630,Gut,1649,-3.9525552,4.082658,4,1.744891,2.338329,4
MGYG000000631,Gut,2000,3.1468384,9.6042,6,-8.158521,7.927503,3
MGYG000000632,Gut,1818,4.2971745,6.346727,5,-9.5678005,0.19403398,1
MGYG000000633,Gut,2070,-0.7161539,5.867412,4,-0.36501777,10.692023,3
MGYG000000634,Gut,1572,-1.5908608,10.153658,4,-6.010483,-0.3252703,1
MGYG000000635,Gut,1580,4.84181,6.1361413,5,15.2229185,14.451895,0
MGYG000000636,Gut,2049,-1.8485712,3.307184,4,12.155969,-4.2142587,6
MGYG000000637,Gut,931,-1.5084171,7.5689034,4,-2.151812,0.45123535,4
MGYG000000638,Gut,2051,-3.9356542,10.053436,4,7.6890936,3.8873239,7
MGYG000000639,Gut,1763,-2.3416352,9.864165,4,5.2669153,2.9002135,-1
MGYG000000640,Gut,1417,-2.1588464,8.06761,4,8.058447,-6.1208496,6
MGYG000000641,Gut,1725,14.659178,10.3836,0,7.3055286,16.506311,0
MGYG000000642,Gut,1235,3.8009684,4.6806545,5,-5.504172,-10.469905,2
MGYG000000643,Gut,1674,4.949889,5.8234353,5,15.276181,14.499633,0
MGYG000000644,Gut,2541,3.2457926,10.118328,6,-8.5772295,7.7241,3
MGYG000000645,Gut,1645,14.602276,11.325098,0,7.105742,17.263685,0
MGYG000000646,Gut,1715,-2.7007878,9.233318,4,10.421803,-5.9938726,-1
MGYG000000647,Gut,1751,-3.6325307,7.869846,4,9.663951,-4.7967143,6
MGYG000000648,Gut,1627,14.555001,9.816039,0,6.9121885,17.539015,0
MGYG000000649,Gut,1730,14.354414,9.865811,0,7.241988,16.465221,0
MGYG000000650,Gut,2510,-4.519721,4.206899,4,9.600781,2.1974096,7
MGYG000000651,Gut,1914,-1.5567064,5.3113995,4,12.064918,-2.897329,6
MGYG000000652,Gut,2613,1.8872355,8.528677,6,-9.755178,8.941733,3
MGYG000000653,Gut,2019,1.6222346,7.828902,6,-8.205096,10.7922325,3
MGYG000000654,Gut,1268,4.79895,8.02181,-1,-2.55771,-5.994815,2
MGYG000000655,Gut,2127,-1.5827894,13.971917,3,15.728513,7.0386977,5
MGYG000000656,Gut,1220,-2.0306177,17.550003,2,2.6092017,-11.15124,-1
MGYG000000657,Gut,3892,7.0739527,5.457702,1,-11.545974,-1.3026254,1
MGYG000000658,Gut,1303,2.9556413,8.109898,6,-7.9315777,8.59765,3
MGYG000000659,Gut,1371,-2.1426115,8.190225,4,7.9930005,-6.1901865,6
MGYG000000660,Gut,1577,14.77233,12.213818,0,7.131598,17.412165,0
MGYG000000661,Gut,998,-1.1018097,15.170893,3,9.522765,-13.920658,-1
MGYG000000662,Gut,1249,-1.3359,14.313195,3,15.625958,7.0551634,5
MGYG000000663,Gut,1531,-2.680375,7.9604974,4,11.0056715,-3.1792235,6
MGYG000000664,Gut,1256,-2.7657633,15.171603,2,-1.585097,4.495655,4
MGYG000000665,Gut,780,-1.9575084,17.55081,2,2.862485,-10.813525,-1
MGYG000000666,Gut,2959,-0.7876415,5.8466396,4,-0.32275224,10.733422,3
